time,x,y,z,roll,pitch,yaw
863.748,0.394567,0.00186147,0.433942,-1.57073,-0.00184005,1.5722
863.749,0.394568,0.00186157,0.433941,-1.57073,-0.00153132,1.57224
863.75,0.394569,0.00186179,0.43394,-1.57072,-0.00120255,1.57229
863.751,0.39457,0.00186208,0.433939,-1.57072,-0.000870136,1.57233
863.752,0.39457,0.00186242,0.433938,-1.57072,-0.000550589,1.57237
863.753,0.394571,0.00186284,0.433937,-1.57071,-0.00025983,1.57241
863.754,0.394571,0.00186327,0.433936,-1.57071,-1.264e-05,1.57244
863.755,0.394571,0.00186371,0.433935,-1.5707,0.00017848,1.57247
863.756,0.394571,0.00186416,0.433935,-1.5707,0.000303808,1.57249
863.757,0.394571,0.00186455,0.433935,-1.5707,0.000356871,1.57249
863.758,0.394571,0.00186492,0.433935,-1.5707,0.000335085,1.5725
863.759,0.39457,0.00186525,0.433936,-1.5707,0.00023964,1.57249
863.76,0.394569,0.0018655,0.433936,-1.57071,7.53409e-05,1.57247
863.761,0.394569,0.0018657,0.433937,-1.57071,-0.000149396,1.57245
863.762,0.394568,0.00186583,0.433938,-1.57071,-0.000423219,1.57241
863.763,0.394567,0.00186576,0.433939,-1.57072,-0.000732898,1.57237
863.764,0.394566,0.0018656,0.433941,-1.57072,-0.00106258,1.57233
863.765,0.394566,0.00186536,0.433942,-1.57073,-0.0013959,1.57228
863.766,0.394565,0.00186506,0.433943,-1.57073,-0.00171625,1.57224
863.767,0.394565,0.0018647,0.433944,-1.57074,-0.00200762,1.5722
863.768,0.394564,0.00186431,0.433945,-1.57074,-0.00225541,1.57217
863.769,0.394564,0.00186393,0.433945,-1.57074,-0.00244712,1.57214
863.77,0.394564,0.00186357,0.433946,-1.57074,-0.00257319,1.57212
863.771,0.394564,0.00186324,0.433946,-1.57075,-0.00262737,1.57211
863.772,0.394565,0.00186295,0.433946,-1.57075,-0.00260704,1.57211
863.773,0.394565,0.00186273,0.433945,-1.57074,-0.00251331,1.57212
863.774,0.394566,0.00186256,0.433945,-1.57074,-0.00235094,1.57214
863.775,0.394567,0.00186247,0.433944,-1.57074,-0.00212809,1.57216
863.776,0.394567,0.00186245,0.433943,-1.57073,-0.00185595,1.5722
863.777,0.394568,0.0018626,0.433941,-1.57073,-0.00154763,1.57224
863.778,0.394569,0.00186288,0.43394,-1.57072,-0.00121854,1.57229
863.779,0.39457,0.00186324,0.433939,-1.57072,-0.000885134,1.57233
863.78,0.39457,0.00186364,0.433938,-1.57071,-0.00056401,1.57237
863.781,0.394571,0.0018641,0.433937,-1.57071,-0.000271191,1.57241
863.782,0.394571,0.00186457,0.433936,-1.57071,-2.15559e-05,1.57244
863.783,0.394571,0.00186504,0.433935,-1.5707,0.000172284,1.57247
863.784,0.394571,0.0018655,0.433935,-1.5707,0.000300503,1.57249
863.785,0.394571,0.0018659,0.433935,-1.5707,0.000356531,1.5725
863.786,0.394571,0.00186626,0.433935,-1.5707,0.000337694,1.5725
863.787,0.39457,0.00186657,0.433936,-1.5707,0.000245084,1.57249
863.788,0.39457,0.00186681,0.433936,-1.5707,8.34079e-05,1.57248
863.789,0.394569,0.00186698,0.433937,-1.57071,-0.000139021,1.57245
863.79,0.394568,0.00186708,0.433938,-1.57071,-0.000410956,1.57242
863.791,0.394568,0.00186708,0.43394,-1.57072,-0.000718844,1.57238
863.792,0.394567,0.00186694,0.433941,-1.57072,-0.0010474,1.57234
863.793,0.394566,0.00186671,0.433942,-1.57073,-0.0013801,1.5723
863.794,0.394565,0.00186638,0.433943,-1.57073,-0.00170051,1.57225
863.795,0.394565,0.00186597,0.433944,-1.57074,-0.00199258,1.57221
863.796,0.394564,0.00186552,0.433945,-1.57074,-0.00224176,1.57217
863.797,0.394564,0.00186506,0.433945,-1.57074,-0.00243557,1.57214
863.798,0.394564,0.00186461,0.433946,-1.57074,-0.00256443,1.57212
863.799,0.394564,0.00186419,0.433946,-1.57074,-0.00262203,1.57211
863.8,0.394564,0.00186381,0.433946,-1.57074,-0.0026056,1.57211
863.801,0.394565,0.00186348,0.433945,-1.57074,-0.00251608,1.57211
863.802,0.394565,0.00186322,0.433944,-1.57074,-0.00235799,1.57213
863.803,0.394566,0.00186304,0.433943,-1.57074,-0.00213926,1.57216
863.804,0.394567,0.00186294,0.433942,-1.57073,-0.00187078,1.57219
863.805,0.394568,0.00186301,0.433941,-1.57073,-0.00156553,1.57224
863.806,0.394569,0.00186321,0.43394,-1.57072,-0.00123868,1.57228
863.807,0.39457,0.0018635,0.433939,-1.57072,-0.000906416,1.57233
863.808,0.394571,0.00186381,0.433938,-1.57072,-0.000585338,1.57237
863.809,0.394571,0.00186417,0.433937,-1.57071,-0.000291351,1.57241
863.81,0.394571,0.00186456,0.433936,-1.57071,-3.92299e-05,1.57245
863.811,0.394571,0.00186494,0.433935,-1.5707,0.000158141,1.57247
863.812,0.394571,0.00186529,0.433935,-1.5707,0.000290801,1.57249
863.813,0.394571,0.00186563,0.433935,-1.5707,0.000352031,1.5725
863.814,0.39457,0.0018659,0.433935,-1.5707,0.000338655,1.5725
863.815,0.39457,0.00186612,0.433935,-1.5707,0.000251487,1.57249
863.816,0.394569,0.00186629,0.433936,-1.5707,9.50216e-05,1.57248
863.817,0.394569,0.00186639,0.433937,-1.57071,-0.000122891,1.57245
863.818,0.394568,0.00186642,0.433938,-1.57071,-0.000391204,1.57242
863.819,0.394567,0.00186626,0.43394,-1.57072,-0.000696917,1.57238
863.82,0.394567,0.00186601,0.433941,-1.57073,-0.0010245,1.57233
863.821,0.394566,0.00186568,0.433942,-1.57073,-0.00135764,1.57229
863.822,0.394566,0.00186528,0.433943,-1.57073,-0.00167976,1.57225
863.823,0.394565,0.00186485,0.433944,-1.57074,-0.00197473,1.57221
863.824,0.394565,0.00186437,0.433945,-1.57074,-0.00222782,1.57217
863.825,0.394564,0.00186389,0.433946,-1.57074,-0.0024262,1.57214
863.826,0.394564,0.00186343,0.433946,-1.57075,-0.00255985,1.57212
863.827,0.394564,0.00186303,0.433946,-1.57075,-0.00262208,1.57211
863.828,0.394564,0.00186267,0.433946,-1.57074,-0.00260986,1.57211
863.829,0.394565,0.00186238,0.433945,-1.57074,-0.00252389,1.57212
863.83,0.394565,0.00186216,0.433944,-1.57074,-0.00236863,1.57213
863.831,0.394566,0.001862,0.433943,-1.57073,-0.00215196,1.57216
863.832,0.394567,0.00186189,0.433942,-1.57073,-0.00188487,1.57219
863.833,0.394568,0.00186185,0.433941,-1.57073,-0.00158071,1.57223
863.834,0.394568,0.00186195,0.43394,-1.57072,-0.00125438,1.57227
863.835,0.394569,0.00186212,0.433939,-1.57072,-0.000922316,1.57232
863.836,0.39457,0.00186238,0.433938,-1.57071,-0.000600965,1.57236
