time,x,y,z,roll,pitch,yaw
863.713,0.555503,-0.0644304,0.433825,-1.61381,-1.56914,-1.53906
863.714,0.555494,-0.0644438,0.433818,-1.61398,-1.56902,-1.54183
863.715,0.555503,-0.0644338,0.433815,-1.6152,-1.56898,-1.54277
863.716,0.55553,-0.0644006,0.433817,-1.61725,-1.56901,-1.54199
863.717,0.555574,-0.0643458,0.433823,-1.6202,-1.56911,-1.53935
863.718,0.555634,-0.0642717,0.433834,-1.62446,-1.56928,-1.53441
863.719,0.555705,-0.064182,0.433848,-1.63103,-1.5695,-1.52619
863.72,0.555784,-0.064081,0.433864,-1.64316,-1.56978,-1.51153
863.721,0.555862,-0.0639802,0.433883,-1.6702,-1.57008,-1.48119
863.722,0.555939,-0.0638798,0.433903,-1.74972,-1.57041,-1.39781
863.723,0.556013,-0.0637832,0.433923,-2.51218,-1.57071,-0.631094
863.724,0.55608,-0.0636951,0.433942,1.84044,-1.57052,1.3037
863.725,0.556136,-0.0636204,0.43396,1.71396,-1.57024,1.43441
863.726,0.556178,-0.063563,0.433974,1.68127,-1.57,1.47108
863.727,0.556205,-0.0635261,0.433985,1.66997,-1.56981,1.48592
863.728,0.556215,-0.0635118,0.433992,1.66648,-1.56969,1.49234
863.729,0.556207,-0.063521,0.433994,1.66731,-1.56965,1.49368
863.73,0.556181,-0.0635534,0.433993,1.67109,-1.56967,1.49119
863.731,0.556138,-0.0636076,0.433987,1.67791,-1.56977,1.48471
863.732,0.556081,-0.0636811,0.433977,1.69109,-1.56994,1.47089
863.733,0.556013,-0.0637702,0.433964,1.71965,-1.57016,1.44074
863.734,0.555935,-0.0638706,0.433948,1.80327,-1.57043,1.35465
863.735,0.555859,-0.0639704,0.433929,2.61318,-1.57071,0.541519
863.736,0.555782,-0.0640697,0.43391,-1.79375,-1.5705,-1.33855
863.737,0.555709,-0.0641653,0.43389,-1.66729,-1.57018,-1.4692
863.738,0.555642,-0.0642526,0.43387,-1.63306,-1.56986,-1.5076
863.739,0.555584,-0.0643268,0.433853,-1.61976,-1.56957,-1.52504
863.74,0.55554,-0.0643842,0.433838,-1.61416,-1.56933,-1.53458
863.741,0.555512,-0.0644217,0.433826,-1.61213,-1.56914,-1.54014
863.742,0.555501,-0.0644371,0.433819,-1.61204,-1.56902,-1.54317
863.743,0.555508,-0.0644296,0.433816,-1.61317,-1.56897,-1.54425
863.744,0.555533,-0.0643993,0.433817,-1.61525,-1.56899,-1.54351
863.745,0.555575,-0.0643474,0.433823,-1.61833,-1.56909,-1.54083
863.746,0.555632,-0.0642763,0.433833,-1.62282,-1.56925,-1.53577
863.747,0.5557,-0.0641894,0.433846,-1.62969,-1.56948,-1.52739
863.748,0.555777,-0.0640908,0.433863,-1.64206,-1.56975,-1.51262
863.749,0.555853,-0.0639925,0.433881,-1.66884,-1.57006,-1.48267
863.75,0.555929,-0.0638946,0.433901,-1.74412,-1.57039,-1.40367
863.751,0.556001,-0.0637998,0.433921,-2.34916,-1.57069,-0.794515
863.752,0.556067,-0.0637127,0.433941,1.86642,-1.57054,1.2772
863.753,0.556123,-0.0636381,0.433958,1.71977,-1.57025,1.42794
863.754,0.556166,-0.06358,0.433973,1.68301,-1.57001,1.46859
863.755,0.556194,-0.0635416,0.433984,1.67003,-1.56982,1.48507
863.756,0.556205,-0.063525,0.433992,1.66561,-1.56969,1.49241
863.757,0.556199,-0.0635312,0.433995,1.66585,-1.56964,1.49438
863.758,0.556176,-0.0635603,0.433993,1.66917,-1.56966,1.49243
863.759,0.556137,-0.0636108,0.433988,1.67548,-1.56976,1.48657
863.76,0.556082,-0.0636805,0.433978,1.68786,-1.56992,1.4737
863.761,0.556016,-0.0637658,0.433965,1.71458,-1.57014,1.44557
863.762,0.555942,-0.0638627,0.433949,1.7906,-1.57041,1.36726
863.763,0.555867,-0.0639591,0.433931,2.42751,-1.5707,0.727304
863.764,0.555792,-0.0640574,0.433911,-1.81169,-1.57052,-1.32032
863.765,0.555718,-0.0641526,0.433891,-1.67104,-1.57019,-1.46501
863.766,0.555651,-0.0642402,0.433871,-1.63426,-1.56988,-1.50581
863.767,0.555593,-0.0643155,0.433853,-1.61981,-1.56958,-1.52426
863.768,0.555548,-0.0643743,0.433838,-1.61354,-1.56934,-1.53438
863.769,0.555518,-0.0644137,0.433827,-1.61113,-1.56915,-1.54029
863.77,0.555505,-0.0644313,0.433819,-1.61089,-1.56902,-1.54351
863.771,0.55551,-0.0644263,0.433816,-1.61201,-1.56897,-1.54467
863.772,0.555533,-0.0643984,0.433817,-1.61417,-1.56899,-1.54398
863.773,0.555573,-0.064349,0.433822,-1.61733,-1.56908,-1.54138
863.774,0.555628,-0.0642803,0.433832,-1.62185,-1.56924,-1.53646
863.775,0.555695,-0.0641955,0.433845,-1.62866,-1.56946,-1.52833
863.776,0.55577,-0.0640987,0.433862,-1.64082,-1.56974,-1.51395
863.777,0.555845,-0.0640021,0.43388,-1.66694,-1.57004,-1.48484
863.778,0.555919,-0.0639059,0.4339,-1.73885,-1.57037,-1.40934
863.779,0.55599,-0.0638121,0.43392,-2.26146,-1.57068,-0.882746
863.78,0.556056,-0.0637253,0.43394,1.88554,-1.57055,1.25743
863.781,0.556112,-0.0636503,0.433957,1.72421,-1.57026,1.42273
863.782,0.556156,-0.063591,0.433972,1.6848,-1.57002,1.46596
863.783,0.556186,-0.0635508,0.433984,1.67076,-1.56982,1.48347
863.784,0.556199,-0.0635318,0.433991,1.66581,-1.5697,1.49138
863.785,0.556195,-0.0635353,0.433994,1.66575,-1.56964,1.49372
863.786,0.556174,-0.0635613,0.433993,1.66885,-1.56966,1.4921
863.787,0.556137,-0.0636087,0.433988,1.67489,-1.56975,1.48666
863.788,0.556085,-0.0636752,0.433979,1.68669,-1.56991,1.47453
863.789,0.556022,-0.0637575,0.433966,1.71194,-1.57013,1.44804
863.79,0.555949,-0.0638518,0.43395,1.78247,-1.5704,1.3754
863.791,0.555871,-0.0639531,0.433932,2.32451,-1.57069,0.830486
863.792,0.555793,-0.0640538,0.433912,-1.82208,-1.57054,-1.30961
863.793,0.555718,-0.0641515,0.433892,-1.67089,-1.57021,-1.46476
863.794,0.555649,-0.0642412,0.433873,-1.63309,-1.56989,-1.50676
863.795,0.555589,-0.0643183,0.433855,-1.61884,-1.5696,-1.52519
863.796,0.555543,-0.0643788,0.433839,-1.61319,-1.56935,-1.53486
863.797,0.555512,-0.0644197,0.433827,-1.61154,-1.56916,-1.54017
863.798,0.555498,-0.0644385,0.433819,-1.61198,-1.56903,-1.54283
863.799,0.555502,-0.0644342,0.433815,-1.61357,-1.56897,-1.54361
863.8,0.555525,-0.0644068,0.433816,-1.61592,-1.56899,-1.54279
863.801,0.555565,-0.0643574,0.433822,-1.61901,-1.56908,-1.54029
863.802,0.555621,-0.0642882,0.433831,-1.62323,-1.56923,-1.53566
863.803,0.555688,-0.0642026,0.433844,-1.62971,-1.56945,-1.52781
863.804,0.555765,-0.0641047,0.433861,-1.64094,-1.56972,-1.51431
863.805,0.555841,-0.064007,0.433879,-1.66525,-1.57003,-1.48693
863.806,0.555916,-0.0639096,0.433899,-1.7315,-1.57035,-1.41701
863.807,0.555989,-0.0638145,0.433919,-2.15245,-1.57067,-0.991963
863.808,0.556056,-0.0637261,0.433938,1.90844,-1.57057,1.23441
863.809,0.556113,-0.0636493,0.433956,1.72715,-1.57028,1.41977
863.81,0.556158,-0.0635884,0.433971,1.6851,-1.57003,1.46574
863.811,0.556189,-0.0635465,0.433983,1.6708,-1.56984,1.4836
863.812,0.556203,-0.0635261,0.433991,1.66657,-1.5697,1.49085
863.813,0.5562,-0.0635284,0.433994,1.66676,-1.56964,1.49299
863.814,0.55618,-0.0635535,0.433993,1.6701,-1.56966,1.49117
863.815,0.556143,-0.0636003,0.433988,1.6765,-1.56974,1.4854
863.816,0.556092,-0.0636667,0.433979,1.68764,-1.5699,1.47395
863.817,0.556028,-0.0637495,0.433967,1.71114,-1.57012,1.44921
863.818,0.555955,-0.0638445,0.433951,1.77589,-1.57038,1.38234
863.819,0.555883,-0.0639391,0.433933,2.20354,-1.57067,0.951795
863.82,0.555808,-0.0640366,0.433914,-1.8443,-1.57056,-1.28705
863.821,0.555734,-0.0641321,0.433894,-1.67445,-1.57023,-1.46084
863.822,0.555666,-0.0642207,0.433874,-1.63425,-1.56991,-1.50521
863.823,0.555607,-0.064298,0.433856,-1.61872,-1.56962,-1.52489
863.824,0.555559,-0.0643598,0.433841,-1.61222,-1.56936,-1.53537
863.825,0.555526,-0.0644029,0.433829,-1.60993,-1.56917,-1.5413
863.826,0.55551,-0.064425,0.43382,-1.61001,-1.56903,-1.54431
863.827,0.555511,-0.0644248,0.433816,-1.61167,-1.56897,-1.54503
863.828,0.55553,-0.064402,0.433816,-1.61454,-1.56898,-1.54374
863.829,0.555566,-0.0643575,0.433821,-1.61845,-1.56907,-1.54049
863.83,0.555617,-0.0642933,0.43383,-1.6236,-1.56922,-1.53505
863.831,0.555681,-0.0642125,0.433843,-1.6307,-1.56944,-1.52671
863.832,0.555755,-0.0641189,0.433859,-1.64252,-1.56971,-1.51276
863.833,0.555834,-0.0640171,0.433878,-1.66624,-1.57001,-1.48613
863.834,0.555912,-0.0639156,0.433897,-1.72922,-1.57033,-1.41958
863.835,0.555989,-0.0638163,0.433917,-2.10236,-1.57065,-1.04242
863.836,0.556059,-0.0637241,0.433937,1.9426,-1.57059,1.20008
863.837,0.556119,-0.0636437,0.433955,1.73562,-1.5703,1.41132
863.838,0.556167,-0.0635796,0.43397,1.68911,-1.57005,1.46195
863.839,0.5562,-0.063535,0.433982,1.67198,-1.56985,1.48281
863.84,0.556216,-0.0635125,0.433991,1.66509,-1.56972,1.49289
863.841,0.556214,-0.0635135,0.433995,1.66382,-1.56965,1.49662
863.842,0.556194,-0.063538,0.433994,1.66639,-1.56966,1.49566
863.843,0.556156,-0.0635852,0.433989,1.67245,-1.56974,1.49028
863.844,0.556104,-0.0636526,0.43398,1.68448,-1.5699,1.47795
863.845,0.556039,-0.0637371,0.433968,1.70905,-1.57011,1.4521
863.846,0.555963,-0.0638345,0.433952,1.77236,-1.57037,1.3866
863.847,0.555889,-0.0639314,0.433934,2.14637,-1.57066,1.00958
863.848,0.555815,-0.0640278,0.433914,-1.88009,-1.57058,-1.25077
863.849,0.555742,-0.0641228,0.433894,-1.68349,-1.57025,-1.45144
863.85,0.555673,-0.0642118,0.433875,-1.63946,-1.56994,-1.49952
863.851,0.555613,-0.06429,0.433857,-1.62293,-1.56964,-1.52009
863.852,0.555565,-0.0643533,0.433841,-1.61558,-1.56939,-1.53136
863.853,0.555531,-0.0643982,0.433829,-1.61216,-1.56919,-1.53838
863.854,0.555513,-0.0644223,0.433821,-1.61082,-1.56905,-1.54283
863.855,0.555512,-0.0644242,0.433817,-1.61089,-1.56898,-1.54521
863.856,0.555529,-0.0644036,0.433817,-1.61225,-1.56899,-1.54551
863.857,0.555564,-0.0643612,0.433822,-1.61505,-1.56907,-1.54349
863.858,0.555613,-0.0642989,0.433831,-1.61968,-1.56922,-1.53872
863.859,0.555676,-0.0642197,0.433843,-1.62687,-1.56943,-1.53045
863.86,0.555748,-0.0641272,0.433858,-1.63917,-1.56969,-1.51618
863.861,0.555827,-0.064026,0.433876,-1.66315,-1.56999,-1.48942
863.862,0.555904,-0.0639253,0.433896,-1.72349,-1.57031,-1.42565
863.863,0.55598,-0.0638261,0.433915,-2.03349,-1.57063,-1.11174
863.864,0.55605,-0.0637335,0.433935,2.00633,-1.57061,1.13583
863.865,0.556111,-0.0636522,0.433952,1.74996,-1.57032,1.39637
863.866,0.55616,-0.0635867,0.433968,1.6966,-1.57007,1.45378
863.867,0.556194,-0.0635404,0.43398,1.67693,-1.56987,1.47718
863.868,0.556212,-0.0635159,0.433989,1.66833,-1.56973,1.48899
863.869,0.556212,-0.0635146,0.433994,1.66535,-1.56966,1.49451
863.87,0.556194,-0.0635369,0.433994,1.66591,-1.56966,1.49567
863.871,0.556159,-0.0635817,0.43399,1.66956,-1.56974,1.49282
863.872,0.556108,-0.0636469,0.433982,1.67869,-1.56989,1.48354
863.873,0.556044,-0.0637294,0.43397,1.69923,-1.5701,1.46188
863.874,0.55597,-0.0638251,0.433954,1.75365,-1.57035,1.40543
863.875,0.555897,-0.0639203,0.433936,2.05155,-1.57064,1.10467
863.876,0.55582,-0.0640193,0.433917,-1.9065,-1.5706,-1.22397
863.877,0.555745,-0.064117,0.433896,-1.68789,-1.57028,-1.44657
863.878,0.555674,-0.0642085,0.433876,-1.64244,-1.56996,-1.49627
863.879,0.555611,-0.0642894,0.433858,-1.62562,-1.56966,-1.51733
863.88,0.555561,-0.0643552,0.433842,-1.61825,-1.56941,-1.52881
863.881,0.555525,-0.0644026,0.433829,-1.61501,-1.5692,-1.53584
863.882,0.555505,-0.064429,0.433821,-1.61392,-1.56906,-1.54019
863.883,0.555503,-0.0644328,0.433816,-1.61413,-1.56899,-1.54255
863.884,0.55552,-0.0644136,0.433817,-1.61532,-1.56899,-1.54311
863.885,0.555554,-0.0643722,0.433821,-1.61747,-1.56907,-1.5418
863.886,0.555603,-0.0643102,0.43383,-1.62087,-1.56921,-1.53826
