time,x,y,z,roll,pitch,yaw
863.673,0.288641,0.0015087,0.433945,2.61038,-1.57061,-1.03787
863.674,0.288641,0.00150927,0.433946,2.6232,-1.57061,-1.0507
863.675,0.288641,0.00151077,0.433946,2.66578,-1.5706,-1.09329
863.676,0.28864,0.00151309,0.433946,2.72265,-1.57058,-1.15017
863.677,0.288639,0.0015162,0.433947,2.78531,-1.57056,-1.21287
863.678,0.288639,0.00152001,0.433947,2.84586,-1.57053,-1.27345
863.679,0.288638,0.00152444,0.433948,2.89857,-1.57049,-1.3262
863.68,0.288637,0.00152913,0.433948,2.93964,-1.57044,-1.36732
863.681,0.288636,0.00153379,0.433949,2.97108,-1.5704,-1.3988
863.682,0.288635,0.0015381,0.43395,2.99334,-1.57036,-1.4211
863.683,0.288635,0.0015419,0.43395,3.00995,-1.57032,-1.43776
863.684,0.288634,0.00154506,0.433951,3.02301,-1.57029,-1.45085
863.685,0.288634,0.0015474,0.433951,3.03274,-1.57027,-1.46061
863.686,0.288634,0.00154882,0.433951,3.03938,-1.57025,-1.46726
863.687,0.288634,0.00154924,0.433951,3.04273,-1.57025,-1.47062
863.688,0.288635,0.00154866,0.433951,3.04251,-1.57025,-1.4704
863.689,0.288636,0.00154712,0.43395,3.03849,-1.57026,-1.46636
863.69,0.288636,0.0015447,0.43395,3.03045,-1.57029,-1.4583
863.691,0.288637,0.00154151,0.43395,3.0187,-1.57032,-1.44652
863.692,0.288638,0.0015377,0.433949,3.00104,-1.57035,-1.42882
863.693,0.288639,0.00153327,0.433948,2.97494,-1.57039,-1.40269
863.694,0.28864,0.0015287,0.433948,2.94236,-1.57044,-1.37006
863.695,0.288641,0.00152424,0.433947,2.90051,-1.57048,-1.32816
863.696,0.288641,0.00152016,0.433946,2.85019,-1.57052,-1.2778
863.697,0.288641,0.00151664,0.433946,2.79407,-1.57055,-1.22164
863.698,0.288642,0.00151373,0.433946,2.7309,-1.57058,-1.15844
863.699,0.288641,0.00151158,0.433945,2.66994,-1.57059,-1.09746
863.7,0.288641,0.00151027,0.433945,2.62442,-1.57061,-1.05192
