time,x,y,z,roll,pitch,yaw
866.343,0.000354841,-0.00536465,0.28481,-1.57078,0.481859,0.0655655
866.344,0.000354918,-0.00536452,0.28481,-1.57078,0.482024,0.0656156
866.345,0.000355475,-0.00536462,0.28481,-1.57078,0.482187,0.0656713
866.346,0.000355546,-0.00536448,0.28481,-1.57078,0.482351,0.0657214
866.347,0.000356096,-0.00536458,0.28481,-1.57078,0.482513,0.0657756
866.348,0.000356144,-0.00536443,0.28481,-1.57078,0.482675,0.0658226
866.349,0.000356675,-0.00536454,0.28481,-1.57078,0.482835,0.0658731
866.35,0.000356697,-0.0053644,0.28481,-1.57078,0.482994,0.0659167
866.351,0.000357212,-0.00536452,0.28481,-1.57078,0.483152,0.0659646
866.352,0.000357217,-0.00536438,0.28481,-1.57078,0.483309,0.0660065
866.353,0.000357715,-0.00536449,0.28481,-1.57078,0.483464,0.0660537
866.354,0.000357708,-0.00536436,0.28481,-1.57078,0.483619,0.0660954
866.355,0.000358182,-0.00536446,0.28481,-1.57078,0.483772,0.0661423
866.356,0.000358162,-0.00536433,0.28481,-1.57078,0.483925,0.0661836
866.357,0.000358605,-0.00536443,0.28481,-1.57078,0.484077,0.0662296
866.358,0.000358577,-0.00536429,0.28481,-1.57078,0.484231,0.0662701
866.359,0.000359001,-0.00536439,0.28481,-1.57078,0.484383,0.0663157
866.36,0.000358974,-0.00536425,0.28481,-1.57078,0.484538,0.0663567
866.361,0.000359392,-0.00536435,0.28481,-1.57078,0.484692,0.0664032
866.362,0.000359381,-0.00536422,0.28481,-1.57078,0.484849,0.066446
866.363,0.000359809,-0.0053643,0.28481,-1.57078,0.485006,0.0664943
866.364,0.00035982,-0.00536417,0.28481,-1.57078,0.485165,0.0665388
866.365,0.000360269,-0.00536426,0.28481,-1.57078,0.485325,0.0665884
866.366,0.000360299,-0.00536413,0.28481,-1.57078,0.485487,0.0666336
866.367,0.000360779,-0.00536423,0.28481,-1.57078,0.48565,0.0666839
866.368,0.000360825,-0.0053641,0.28481,-1.57078,0.485815,0.0667298
866.369,0.000361342,-0.0053642,0.28481,-1.57078,0.485979,0.0667812
866.37,0.000361406,-0.00536407,0.28481,-1.57078,0.486145,0.0668285
866.371,0.00036195,-0.00536418,0.28481,-1.57078,0.486309,0.0668819
866.372,0.000362019,-0.00536404,0.28481,-1.57078,0.486474,0.0669308
866.373,0.000362578,-0.00536415,0.28481,-1.57078,0.486637,0.0669852
866.374,0.000362639,-0.00536401,0.28481,-1.57078,0.4868,0.0670339
866.375,0.000363192,-0.00536411,0.28481,-1.57078,0.486962,0.0670867
866.376,0.000363231,-0.00536397,0.28481,-1.57078,0.487123,0.0671327
866.377,0.000363764,-0.00536408,0.28481,-1.57078,0.487283,0.0671825
866.378,0.000363779,-0.00536394,0.28481,-1.57078,0.487441,0.0672257
866.379,0.000364292,-0.00536406,0.28481,-1.57078,0.487598,0.0672734
866.38,0.000364289,-0.00536392,0.28481,-1.57078,0.487754,0.0673153
866.381,0.000364779,-0.00536403,0.28481,-1.57078,0.487908,0.0673625
866.382,0.000364762,-0.00536389,0.28481,-1.57078,0.488062,0.0674041
866.383,0.000365224,-0.00536399,0.28481,-1.57078,0.488215,0.0674507
866.384,0.000365196,-0.00536385,0.28481,-1.57078,0.488368,0.0674917
866.385,0.000365629,-0.00536395,0.28481,-1.57078,0.48852,0.0675374
866.386,0.000365597,-0.00536381,0.28481,-1.57078,0.488673,0.0675778
866.387,0.000366016,-0.00536391,0.28481,-1.57078,0.488827,0.0676233
866.388,0.000365991,-0.00536378,0.28481,-1.57078,0.488981,0.0676645
866.389,0.000366412,-0.00536387,0.28481,-1.57078,0.489137,0.0677112
866.39,0.000366405,-0.00536374,0.28481,-1.57078,0.489294,0.0677541
866.391,0.000366842,-0.00536383,0.28481,-1.57078,0.489452,0.0678027
866.392,0.000366857,-0.0053637,0.28481,-1.57078,0.489612,0.0678474
866.393,0.00036732,-0.00536379,0.28481,-1.57078,0.489773,0.0678973
866.394,0.000367354,-0.00536366,0.28481,-1.57078,0.489936,0.0679429
866.395,0.000367848,-0.00536376,0.28481,-1.57078,0.490099,0.0679938
866.396,0.000367899,-0.00536363,0.28481,-1.57078,0.490264,0.0680403
866.397,0.000368427,-0.00536373,0.28481,-1.57078,0.490429,0.0680925
